<<<<<<< HEAD
comname,fall_mean,fall_lower,fall_upper,spring_mean,spring_lower,spring_upper,gap_mean,gap_lower,gap_upper,shift_pattern,Dynamics,soe_24,Functional Group,Dyanmics
acadian redfish,0.0011049371390424356,-0.04504464501136219,0.046799113451389415,-0.009420609950561137,-0.055133222675340446,0.036139938273143324,0.010525547089603573,-0.055643366322995276,0.07547037644018563,Stable,Unclear,piscivore,Piscivore,Unclear
alewife,0.08554362574988776,-0.010739376906246795,0.18237625592464526,0.4268650032214226,0.3323896509913519,0.5218306003313575,-0.3413213774715349,-0.47813280917356815,-0.20660222099523687,Converging,Spring moving only,planktivore,Planktivore,Spring moving only
american lobster,0.48091342560118255,0.3946053552334835,0.5645517558252494,0.5765029625559082,0.49199869917197775,0.6616991981961672,-0.09558953695472563,-0.21607150765224842,0.025529176307392473,Marching,Both moving,benthivore,Benthivore,Both moving
american plaice,0.01258004720947425,-0.02080977471937957,0.04529176825863719,-0.0065378748401951296,-0.039254098859194585,0.02619892108976965,0.01911792204966938,-0.028000920729538255,0.06529945632438598,Stable,Unclear,benthivore,Benthivore,Unclear
american shad,0.12643324350767282,-0.01727316469763751,0.2689790086640092,0.37691777938531285,0.2320253031460539,0.5222508124413114,-0.25048453587764,-0.45334438010397177,-0.047491367451243216,Converging,Spring moving only,planktivore,Planktivore,Spring moving only
atlantic cod,0.017005818700608133,-0.017675277991899524,0.05160766813911659,0.11058867290322405,0.07572425393632408,0.1453217824936826,-0.09358285420261592,-0.14314020383458548,-0.04493816163646812,Converging,Spring moving only,piscivore,Piscivore,Spring moving only
atlantic herring,-0.03252739607163594,-0.15202298277730267,0.08548258131809638,0.031087293983397147,-0.0888716072313707,0.15053329557304104,-0.06361469005503309,-0.2301910416091843,0.1017611803272681,Stable,Unclear,planktivore,Planktivore,Unclear
atlantic mackerel,0.15859808452639843,0.027530480699953733,0.2851333826793157,0.3175112302240324,0.1878483825995302,0.44432139093330136,-0.15891314569763398,-0.34204537988900413,0.024049394722650778,Marching,Both moving,planktivore,Planktivore,Both moving
black sea bass,0.49949622715752473,0.3397037296412718,0.6582742645737776,0.5435770210930669,0.3843912648947323,0.7046925427080324,-0.04408079393554225,-0.2689929365903005,0.17990304347199831,Marching,Both moving,benthivore,Benthivore,Both moving
blackbelly rosefish,0.5794431426338452,0.4144202786504621,0.7419380459377445,0.6205277240663212,0.45596402039880474,0.7849396425784985,-0.041084581432475974,-0.27366787152637734,0.1923561558589879,Marching,Both moving,planktivore,Planktivore,Both moving
butterfish,0.036206203714997505,-0.13141924512100292,0.19926663458033275,0.1939606588357446,0.02882608457316354,0.3564053005772443,-0.1577544551207471,-0.3916131616392539,0.07541755087192874,Unclear,Spring moving only,planktivore,Planktivore,Spring moving only
fawn cusk-eel,-0.08455611041515831,-0.15988273817080625,-0.008641898524357606,0.02862416868422037,-0.04695729286297602,0.10333318077249033,-0.11318027909937868,-0.21845176413343445,-0.006137714043252849,Converging,Fall moving only,benthivore,Benthivore,Fall moving only
fourbeard rockling,0.07852000433560682,0.0011920801451037345,0.15502388932354214,0.12448792942746087,0.04797741431169286,0.2013326367207684,-0.04596792509185403,-0.1557698069105135,0.06260985266699041,Marching,Both moving,benthivore,Benthivore,Both moving
fourspot flounder,0.004784313626331627,-0.03523148301904278,0.044661503684350484,0.03749827586889553,-0.0029673528837363076,0.07834422522256045,-0.0327139622425639,-0.08997523116797689,0.02485707280100468,Stable,Unclear,piscivore,Piscivore,Unclear
goosefish,0.05678937808116879,-0.034599441222007844,0.14692430005079593,0.1689620965262075,0.07741034734633481,0.26094284083368724,-0.1121727184450387,-0.2400058375695209,0.01619281173481406,Unclear,Spring moving only,piscivore,Piscivore,Spring moving only
gulf stream flounder,-0.055142290420458505,-0.13236172000998334,0.02180762584526371,0.0018374371244415716,-0.07429155585269465,0.07729265776731885,-0.05697972754490007,-0.16507453019692708,0.054458557511836925,Stable,Unclear,benthivore,Benthivore,Unclear
haddock,-0.03979008964445068,-0.08089889677983285,0.0010400076001391546,0.007938783925098943,-0.03276275868692522,0.04860581308546224,-0.04772887356954963,-0.10589825274329066,0.010560300580352218,Stable,Unclear,benthivore,Benthivore,Unclear
jonah crab,0.2741091267540451,0.11364500480713381,0.42924084954966396,0.5759216399181571,0.4181293120355475,0.7338138214847756,-0.301812513164112,-0.5303162103936636,-0.07816047359592168,Converging,Both moving,benthivore,Benthivore,Both moving
little skate,-0.05067346860849462,-0.0889378560933173,-0.012453016125207043,-0.029565078414233593,-0.0674981896068398,0.008387655793750452,-0.02110839019426103,-0.07506644290427607,0.03169377830493486,Unclear,Fall moving only,benthivore,Benthivore,Fall moving only
longfin squid,0.03550200001364386,-0.06162365643757603,0.1311941973103054,0.0020402013681778235,-0.09436598401370293,0.09715166581057032,0.03346179864546604,-0.10252220019277256,0.16971419524554587,Stable,Unclear,piscivore,Piscivore,Unclear
longhorn sculpin,0.12750689713644442,0.09295269757303119,0.1623485733680791,0.11320665231511108,0.07789290399803021,0.14840547536789658,0.014300244821333356,-0.03537186729123275,0.06387002806690026,Marching,Both moving,benthivore,Benthivore,Both moving
northern searobin,0.19939733192499146,0.05803790817298379,0.33984949713128626,0.11788098851958191,-0.023082334800406907,0.2570701335584613,0.08151634340540954,-0.11846854207601966,0.28138922126406823,Unclear,Fall moving only,benthivore,Benthivore,Fall moving only
northern shortfin squid,-0.491480598678286,-0.6668343122998404,-0.3139484721496476,0.13405399882199692,-0.04427725201189474,0.31110492321654637,-0.6255345975002828,-0.8771185504519166,-0.37051781079747775,Converging,Fall moving only,piscivore,Piscivore,Fall moving only
ocean pout,0.030896324465624393,-0.026016872011489053,0.08754120598373935,0.15010123389516125,0.09277554906146869,0.2076275655645391,-0.11920490942953688,-0.1993897766745625,-0.039925959017755024,Converging,Spring moving only,benthivore,Benthivore,Spring moving only
pollock,0.03316075438661041,-0.014876771797700526,0.08129487878835163,0.07869756894412244,0.03068060283653276,0.12674992975398539,-0.04553681455751203,-0.1132792545647587,0.0220177952453021,Unclear,Spring moving only,piscivore,Piscivore,Spring moving only
red hake,0.18559089250660102,0.11555142558638666,0.25441794912653665,0.28345396617203705,0.21523924910840128,0.3527707149433659,-0.09786307366543603,-0.19799066327678272,-0.0012626708714600923,Converging,Both moving,piscivore,Piscivore,Both moving
scup,0.02078549936014506,-0.18593675345576233,0.22303063154496514,0.4561777577360675,0.2537438806197181,0.6612777026357388,-0.43539225837592244,-0.7221501487664792,-0.14436253268800558,Converging,Spring moving only,benthivore,Benthivore,Spring moving only
sea raven,0.048710236859158956,0.004541523477582472,0.09365326593338318,0.09308324601069881,0.04853840564055757,0.13750254432876788,-0.04437300915153985,-0.10778586388537749,0.019715671866026095,Marching,Both moving,piscivore,Piscivore,Both moving
silver hake,0.1823368570873787,0.10048807305327184,0.26497895862686555,0.41066596745756967,0.3277228685890628,0.49135898227667163,-0.228329110370191,-0.3425200943070249,-0.10986768479595165,Converging,Both moving,piscivore,Piscivore,Both moving
smooth skate,0.10019348519083515,0.04718602438850306,0.15171045835711394,0.06179112309511137,0.00955863219103393,0.11353742411759443,0.03840236209572379,-0.03566141995327162,0.11261404672783937,Marching,Both moving,benthivore,Benthivore,Both moving
spiny dogfish,0.05479601463037835,-0.08259896570657438,0.1892393853611433,-0.1254687330228338,-0.260166167227786,0.0108891740707733,0.18026474765321213,-0.014778336594157341,0.3746151450475116,Stable,Unclear,piscivore,Piscivore,Unclear
spotted hake,0.32588619175584754,0.21330444036109988,0.44098166404482064,0.2306420489228097,0.1150890923398493,0.34468137569613966,0.09524414283303782,-0.06429614143592274,0.2606796725333757,Marching,Both moving,piscivore,Piscivore,Both moving
summer flounder,0.2006832957400267,0.11165225066336397,0.2908576204181355,0.1896885505563313,0.09991156090786171,0.2790725577615809,0.01099474518369539,-0.11586581791699854,0.13866024408150648,Marching,Both moving,piscivore,Piscivore,Both moving
thorny skate,0.004729126926384975,-0.041841027162281226,0.05036845185900164,-4.110985148549351e-4,-0.045706540556518065,0.0456561850219263,0.005140225441239911,-0.059983227537483245,0.0683774927842479,Stable,Unclear,piscivore,Piscivore,Unclear
white hake,0.04732645650540538,0.012453518504740725,0.08236176655222954,0.07987425518686231,0.04514465537360733,0.11496322118618023,-0.032547798681456935,-0.0822344719840628,0.018193285930634313,Marching,Both moving,piscivore,Piscivore,Both moving
windowpane flounder,-0.015176556449432594,-0.06336714793099364,0.03254773411353741,0.04965691638126685,0.001499885412240758,0.09814644879840673,-0.06483347283069944,-0.13301142887525455,0.0043322316095207964,Unclear,Spring moving only,benthivore,Benthivore,Spring moving only
winter flounder,0.06909880783510998,0.024224406301044457,0.11455617746986359,0.11091583177470088,0.06386552333925914,0.1561932836387814,-0.04181702393959091,-0.10570867651167433,0.02138853269416286,Marching,Both moving,benthivore,Benthivore,Both moving
winter skate,0.009573001961820832,-0.01731693382778027,0.03722476190492101,-0.09697967159241137,-0.12451492714462874,-0.06988056809681202,0.1065526735542322,0.06744733021222933,0.14538485861720374,Diverging,Spring moving only,piscivore,Piscivore,Spring moving only
witch flounder,0.03027119406716407,-0.03372397327925268,0.09442510804762588,-0.10343795012189995,-0.168916227961009,-0.03850970096561238,0.13370914418906402,0.04239321860917482,0.22514588321565748,Diverging,Spring moving only,benthivore,Benthivore,Spring moving only
yellowtail flounder,0.2039529017972933,0.15092857837242302,0.25598408293391733,0.2776529489307434,0.2244333708728788,0.331924982884879,-0.07370004713345008,-0.15089165192718842,9.220071195264322e-4,Marching,Both moving,benthivore,Benthivore,Both moving
=======
comname,fall_mean,fall_lower,fall_upper,spring_mean,spring_lower,spring_upper,gap_mean,gap_lower,gap_upper,shift_pattern,mechanism,soe_24,soe_24_clean,Functional Group,Mechanism
acadian redfish,0.0010473940206711613,-0.04529457995466565,0.04724186628295027,-0.0093668652028744,-0.05513027932748613,0.03655365531490757,0.010414259223545561,-0.054428267943402935,0.07582831802887142,Stable,Unclear,piscivore,piscivore,Piscivore,Unclear
alewife,0.0847790363230414,-0.010866790264675772,0.18103736968841083,0.42608805809712585,0.33090208380588904,0.519622481997479,-0.34130902177408445,-0.4767497130663216,-0.2076491209059395,Converging,Spring moving only,planktivore,planktivore,Planktivore,Spring moving only
american lobster,0.4804803365724232,0.39527162665937393,0.563624966359422,0.5766594047319269,0.4934938075031881,0.6612270310422453,-0.0961790681595037,-0.21700933785754478,0.021830528395268046,Marching,Both moving,benthivore,benthivore,Benthivore,Both moving
american plaice,0.012436477978633833,-0.020256158734266772,0.045778222877182195,-0.0063166516944021785,-0.039155323718631334,0.027013735128895388,0.018753129673036013,-0.02832487767100961,0.06679138200333515,Stable,Unclear,benthivore,benthivore,Benthivore,Unclear
american shad,0.125948632632382,-0.016225404803997496,0.27250633781548816,0.3767615547303775,0.23001501205621894,0.5208908281074376,-0.25081292209799544,-0.4515870011652292,-0.04008615200240325,Converging,Spring moving only,planktivore,planktivore,Planktivore,Spring moving only
atlantic cod,0.016828257248757056,-0.01814506196642044,0.051567660783284404,0.11025666713543435,0.07569355812282506,0.14497322010650415,-0.09342840988667729,-0.14236863168435224,-0.045036640381996666,Converging,Spring moving only,piscivore,piscivore,Piscivore,Spring moving only
atlantic herring,-0.03219928462346595,-0.1531828286485431,0.08728872764656331,0.03136413491010096,-0.08635947831268996,0.1512388629607816,-0.06356341953356691,-0.2351800078111433,0.10516145994812774,Stable,Unclear,planktivore,planktivore,Planktivore,Unclear
atlantic mackerel,0.15555625349034718,0.027167037618270336,0.2853149331306054,0.3178558375080437,0.19003731806105556,0.44700394968172175,-0.16229958401769648,-0.34542755225118243,0.016847514058756657,Marching,Both moving,planktivore,planktivore,Planktivore,Both moving
black sea bass,0.49858631761215166,0.33849516694895704,0.6605405231441572,0.5437378709467504,0.38931129096399614,0.6999523647758628,-0.04515155333459879,-0.26840876838318406,0.18120252982558566,Marching,Both moving,benthivore,benthivore,Benthivore,Both moving
blackbelly rosefish,0.5794423710007937,0.41483071895971446,0.7415477102610724,0.6191039960983891,0.45579003366281096,0.7817712310398819,-0.03966162509759542,-0.2704814196497039,0.18937885827166245,Marching,Both moving,planktivore,planktivore,Planktivore,Both moving
